3,6,476407,305,2
3,5,573549,306,3
3,6,760587,307,3
3,1,751900,308,2
3,6,283653,309,1
3,1,824604,310,1
3,6,214081,311,2
3,4,175974,312,1
3,3,343404,313,3
3,6,471340,314,3
3,1,397765,315,1
3,4,906256,316,1
3,1,278689,317,2
3,6,305436,318,2
3,2,846366,319,2
3,4,504435,320,1
3,3,800010,321,3
3,5,147478,322,3
3,1,656064,323,3
3,6,794541,324,1
3,5,386162,325,2
3,2,578181,326,1
3,1,287360,327,3
3,3,247119,328,2
3,4,200603,329,2
3,5,484600,330,3
3,5,177609,331,3
3,1,909016,332,2
3,5,605576,333,3
3,6,422949,334,2
3,6,291080,335,3
3,2,279299,336,2
3,5,581562,337,1
3,2,839697,338,2
3,6,966514,339,2
3,5,889856,340,3
3,1,962023,341,1
3,3,312231,342,3
3,3,469102,343,3
3,1,570323,344,3
3,3,783635,345,2
3,6,631938,346,3
3,2,603729,347,3
3,3,120052,348,2
3,6,331053,349,2
3,1,753742,350,3
3,4,880539,351,3
3,4,130698,352,2
3,3,468165,353,1
3,4,148353,354,1
3,5,297926,355,1
3,1,745497,356,3
3,6,973159,357,2
3,4,302835,358,1
3,4,571541,359,3
3,6,617079,360,1
3,6,472086,361,2
3,4,870151,362,1
3,2,974996,363,3
3,5,441419,364,3
3,6,712061,365,1
3,2,127321,366,1
3,6,389739,367,3
3,1,488932,368,1
3,2,571382,369,1
3,1,455576,370,1
3,2,408922,371,3
3,6,730592,372,1
3,3,585910,373,1
3,1,865905,374,1
3,5,442814,375,3
3,1,243795,376,1
3,1,917041,377,1
3,2,834204,378,2
3,3,735584,379,1
3,5,675635,380,2
3,1,812233,381,3
3,2,766865,382,2
3,4,782855,383,2
3,1,227328,384,1
3,6,546268,385,1
3,1,685318,386,2
3,5,385416,387,3
3,6,404682,388,1
3,4,905116,389,1
3,5,604838,390,2
3,5,297629,391,1
3,1,364482,392,3
3,3,169806,393,2
3,5,770347,394,2
3,5,671774,395,2
3,2,779219,396,2
3,4,596689,397,1
3,5,785883,398,1
3,6,609047,399,3
3,4,711147,3100,1
4,3,318215,401,3
4,6,825803,402,2
4,2,129784,403,3
4,2,677343,404,1
4,5,945721,405,1
4,4,337126,406,2
4,4,127871,407,1
4,4,895227,408,2
4,5,318783,409,1
4,2,264596,410,2
4,3,576433,411,1
4,1,501815,412,3
4,5,626971,413,2
4,5,737808,414,3
4,3,883581,415,2
4,3,579015,416,2
4,5,558719,417,1
4,5,312451,418,3
4,4,958474,419,3
4,4,861236,420,3
4,5,268413,421,1
4,3,452998,422,2
4,3,761950,423,3
4,4,767858,424,1
4,6,274359,425,3
4,1,358165,426,2
4,4,734493,427,3
4,1,963391,428,3
4,2,581422,429,1
4,5,956716,430,2
4,3,821548,431,2
4,6,233888,432,3
4,6,631873,433,1
4,5,915043,434,3
4,4,223087,435,1
4,5,133387,436,1
4,4,426527,437,3
4,6,387698,438,1
4,1,471976,439,2
4,6,558616,440,1
4,2,884741,441,2
4,3,521097,442,2
4,5,141403,443,3
4,5,423027,444,1
4,5,583457,445,2
4,1,371895,446,2
4,4,589411,447,1
4,4,645927,448,3
4,6,550790,449,1
4,1,903083,450,3
4,2,944119,451,3
4,3,270633,452,1
4,2,272242,453,2
4,4,363069,454,3
4,1,530253,455,3
4,5,765092,456,3
4,1,826199,457,2
4,5,934515,458,2
4,2,896973,459,1
4,6,287858,460,3
4,3,621572,461,3
4,3,294037,462,3
4,1,946320,463,1
4,3,647972,464,3
4,6,922148,465,2
4,5,395097,466,2
4,5,823720,467,2
4,3,666716,468,2
4,1,740727,469,3
4,4,259372,470,2
4,5,704521,471,1
4,5,411887,472,2
4,4,972367,473,2
4,5,779121,474,3
4,3,533381,475,2
4,3,480129,476,2
4,5,669824,477,3
4,3,550946,478,3
4,2,307356,479,2
4,6,913333,480,3
4,4,648652,481,1
4,1,932779,482,3
4,5,687002,483,2
4,3,968403,484,2
4,1,907134,485,3
4,5,933402,486,1
4,6,284188,487,3
4,6,308575,488,1
4,1,965770,489,3
4,3,236818,490,1
4,2,812808,491,1
4,6,692557,492,3
4,1,527235,493,2
4,4,281746,494,2
4,2,125637,495,2
4,5,686331,496,3
4,5,354184,497,2
4,6,418687,498,3
4,5,224538,499,3
4,4,599986,4100,2
5,6,294074,501,3
5,4,940683,502,3
5,4,725607,503,2
5,2,937888,504,3
5,5,233578,505,3
5,3,272159,506,3
5,3,950390,507,1
5,1,896026,508,3
5,6,317528,509,2
5,4,646448,510,1
5,5,750886,511,2
5,2,702098,512,3
5,4,343553,513,2
5,4,371970,514,3
5,4,520218,515,2
5,5,121130,516,3
5,1,380318,517,3
5,6,485808,518,2
5,6,188146,519,2
5,5,808685,520,1
5,1,828479,521,2
5,4,910204,522,1
5,6,563683,523,2
5,1,324998,524,2
5,6,872846,525,1
5,3,866441,526,3
5,5,832258,527,3
5,2,276457,528,3
5,6,542037,529,1
5,1,506851,530,3
5,2,785134,531,1
5,6,925284,532,1
5,5,428023,533,3
5,5,470336,534,1
5,5,157064,535,2
5,5,516647,536,1
5,4,931331,537,3
5,5,712438,538,1
5,3,169707,539,2
5,3,388975,540,2
5,4,923239,541,3
5,5,799769,542,2
5,2,817638,543,1
5,1,381913,544,2
5,2,517487,545,2
5,1,179159,546,3
5,6,929273,547,1
5,5,349965,548,2
5,6,357346,549,1
5,2,307869,550,2
5,3,600661,551,2
5,3,489442,552,3
5,1,677502,553,3
5,1,503798,554,3
5,2,832495,555,3
5,6,291498,556,3
5,5,608248,557,1
5,5,966951,558,3
5,3,656408,559,2
5,4,505445,560,2
5,4,671200,561,2
5,3,560355,562,2
5,6,476536,563,2
5,6,906557,564,1
5,3,837676,565,3
5,6,370036,566,2
5,3,806943,567,1
5,2,869732,568,3
5,2,218441,569,1
5,6,544429,570,3
5,1,833572,571,3
5,3,550985,572,2
5,1,478894,573,2
5,5,400513,574,3
5,2,848005,575,3
5,2,634716,576,2
5,5,340955,577,2
5,3,645644,578,2
5,6,582107,579,1
5,4,447159,580,1
5,5,741537,581,2
5,2,724461,582,2
5,4,868682,583,2
5,3,952088,584,3
5,3,552094,585,1
5,6,514838,586,2
5,5,723208,587,1
5,6,380564,588,1
5,2,933455,589,3
5,4,462946,590,3
5,4,265132,591,2
5,6,220022,592,2
5,6,333935,593,2
5,5,620855,594,2
5,2,173728,595,2
5,5,674070,596,3
5,2,946684,597,2
5,1,775841,598,2
5,1,478419,599,2
5,4,190486,5100,3
6,3,643089,601,1
6,2,125199,602,3
6,1,404907,603,1
6,6,318384,604,2
6,4,862175,605,3
6,2,160773,606,3
6,5,653098,607,2
6,1,929300,608,3
6,2,388809,609,1
6,6,777646,610,2
6,1,217509,611,2
6,2,266874,612,1
6,2,681381,613,3
6,1,581380,614,3
6,4,881588,615,1
6,4,432704,616,2
6,5,469464,617,2
6,3,255897,618,1
6,5,226704,619,1
6,1,290816,620,1
6,2,527230,621,1
6,2,768005,622,2
6,4,960511,623,3
6,3,755831,624,2
6,4,638911,625,1
6,2,903972,626,2
6,6,470283,627,1
6,6,761179,628,2
6,6,224236,629,3
6,4,154732,630,1
6,1,736068,631,3
6,5,212693,632,2
6,2,741745,633,2
6,6,782795,634,1
6,1,297062,635,3
6,6,979459,636,3
6,3,409928,637,1
6,2,900677,638,2
6,3,588420,639,1
6,3,604243,640,3
6,2,956057,641,1
6,1,752348,642,1
6,3,903317,643,2
6,5,580366,644,3
6,4,126723,645,1
6,4,544510,646,3
6,1,141095,647,1
6,3,133704,648,1
6,3,243911,649,1
6,3,714850,650,3
6,4,752723,651,2
6,3,955183,652,2
6,3,384282,653,1
6,4,517562,654,3
6,4,384939,655,2
6,2,192128,656,2
6,4,700292,657,2
6,2,352773,658,2
6,2,561368,659,2
6,6,499608,660,1
6,6,661101,661,2
6,3,430807,662,1
6,3,337798,663,1
6,3,564709,664,1
6,6,790819,665,1
6,4,409368,666,3
6,6,524224,667,2
6,6,421727,668,1
6,4,182525,669,1
6,1,360953,670,1
6,1,767057,671,1
6,3,526998,672,3
6,4,304927,673,2
6,6,960558,674,2
6,3,806866,675,2
6,1,143640,676,3
6,5,590694,677,2
6,6,330359,678,1
6,1,824209,679,3
6,6,476963,680,2
6,1,877366,681,2
6,4,605047,682,2
6,3,643894,683,1
6,5,829075,684,1
6,6,243044,685,3
6,2,769495,686,1
6,4,164587,687,1
6,5,489334,688,2
6,6,783764,689,3
6,3,597435,690,2
6,4,572725,691,3
6,6,255718,692,2
6,2,870232,693,3
6,1,871777,694,2
6,6,482396,695,1
6,2,328606,696,1
6,4,401011,697,3
6,5,795656,698,1
6,2,663107,699,2
6,5,137948,6100,3
7,1,571463,701,3
7,3,896689,702,3
7,6,689086,703,2
7,6,539292,704,3
7,5,619546,705,3
7,1,821333,706,1
7,4,644616,707,3
7,4,201259,708,3
7,3,222657,709,1
7,4,726506,710,2
7,1,363111,711,2
7,5,380621,712,1
7,2,192997,713,1
7,4,674146,714,3
7,6,383428,715,3
7,4,830328,716,3
7,4,355472,717,1
7,1,335329,718,2
7,6,260672,719,3
7,3,151342,720,3
7,3,782053,721,3
7,1,668471,722,3
7,1,368830,723,2
7,3,126284,724,1
7,1,730254,725,3
7,4,867090,726,3
7,4,361512,727,3
7,2,658281,728,1
7,2,815860,729,1
7,3,704414,730,1
7,6,727530,731,3
7,6,270342,732,1
7,2,321826,733,2
7,3,562458,734,1
7,2,355920,735,2
7,5,612812,736,2
7,2,255017,737,1
7,3,892967,738,3
7,2,965394,739,1
7,6,155493,740,3
7,3,244631,741,1
7,1,608998,742,3
7,5,959553,743,3
7,1,136611,744,1
7,6,858884,745,2
7,1,966639,746,2
7,5,595614,747,2
7,1,285717,748,1
7,6,134388,749,1
7,4,130541,750,3
7,1,975991,751,3
7,5,328779,752,1
7,2,659762,753,3
7,1,136470,754,3
7,4,659878,755,3
7,4,830608,756,3
7,1,168405,757,3
7,4,414241,758,3
7,2,295226,759,1
7,4,240745,760,1
7,3,303683,761,1
7,1,686053,762,3
7,5,827730,763,3
7,4,496550,764,3
7,5,208979,765,1
7,6,409959,766,1
7,6,287437,767,2
7,1,866382,768,3
7,2,679009,769,3
7,5,279628,770,3
7,4,424004,771,3
7,2,888299,772,2
7,5,151981,773,3
7,6,755571,774,1
7,1,261318,775,1
7,4,351836,776,2
7,6,914714,777,1
7,5,425908,778,3
7,6,570445,779,1
7,3,532024,780,2
7,4,218841,781,1
7,2,311405,782,3
7,6,692178,783,2
7,6,811045,784,2
7,4,568581,785,1
7,3,641639,786,3
7,2,765003,787,3
7,3,919774,788,1
7,5,374350,789,3
7,5,642013,790,3
7,5,863318,791,2
7,4,665455,792,2
7,4,250276,793,1
7,4,577165,794,2
7,5,284484,795,1
7,3,651519,796,3
7,1,976360,797,1
7,5,941337,798,3
7,5,387775,799,1
7,1,607362,7100,3
8,6,729531,801,3
8,1,329259,802,1
8,6,362017,803,2
8,2,851820,804,1
8,6,459043,805,3
8,3,401505,806,1
8,2,148519,807,1
8,5,584383,808,3
8,4,145690,809,2
8,3,224983,810,3
8,3,783557,811,2
8,3,943539,812,1
8,1,641798,813,3
8,4,739909,814,1
8,2,582161,815,3
8,1,156225,816,1
8,4,505732,817,3
8,2,185774,818,2
8,5,562892,819,3
8,1,524679,820,3
8,6,938685,821,1
8,2,589748,822,2
8,3,781452,823,3
8,2,132352,824,3
8,4,800162,825,1
8,3,481394,826,3
8,4,464899,827,2
8,1,712058,828,2
8,2,593688,829,1
8,2,290341,830,2
8,6,187272,831,2
8,4,532145,832,1
8,4,714084,833,2
8,6,392696,834,1
8,5,955219,835,1
8,4,316919,836,1
8,5,392928,837,1
8,5,699952,838,2
8,5,200083,839,2
8,6,485927,840,3
8,6,550012,841,1
8,1,571327,842,3
8,4,812875,843,1
8,5,222265,844,2
8,6,528860,845,2
8,4,770558,846,1
8,1,184515,847,1
8,2,288943,848,3
8,5,884182,849,2
8,5,321966,850,2
8,3,394019,851,1
8,4,174487,852,3
8,3,502541,853,2
8,1,959505,854,2
8,3,905070,855,1
8,5,892602,856,3
8,4,831193,857,2
8,3,872120,858,1
8,5,274810,859,1
8,3,742658,860,2
8,5,155247,861,1
8,6,530108,862,1
8,5,252637,863,1
8,5,883713,864,3
8,2,763691,865,3
8,4,203002,866,2
8,6,841204,867,2
8,5,725307,868,2
8,2,448216,869,2
8,4,732683,870,2
8,5,329145,871,1
8,6,903824,872,2
8,4,128982,873,3
8,4,775395,874,3
8,5,255659,875,3
8,3,419539,876,1
8,6,832303,877,1
8,3,559773,878,1
8,5,495655,879,3
8,6,171251,880,1
8,3,151450,881,2
8,2,341626,882,3
8,3,830182,883,3
8,5,843082,884,1
8,3,208472,885,1
8,5,771584,886,2
8,1,364265,887,1
8,1,902702,888,3
8,4,204868,889,3
8,5,757867,890,3
8,5,945936,891,3
8,1,924434,892,1
8,1,386049,893,2
8,2,794979,894,2
8,2,669530,895,1
8,3,739202,896,1
8,5,450009,897,2
8,5,624064,898,1
8,1,461990,899,2
8,5,142760,8100,1
9,5,390650,901,1
9,5,386699,902,2
9,4,402860,903,3
9,3,799047,904,2
9,5,798116,905,1
9,3,502186,906,2
9,1,892625,907,3
9,3,777551,908,1
9,1,279946,909,1
9,5,486696,910,1
9,6,251571,911,2
9,4,296362,912,1
9,5,257251,913,1
9,5,763647,914,3
9,6,650117,915,2
9,2,846498,916,3
9,3,471770,917,2
9,1,594850,918,3
9,3,614570,919,2
9,4,604921,920,1
9,6,451379,921,3
9,5,616075,922,2
9,4,544477,923,1
9,1,397656,924,2
9,5,726331,925,3
9,5,561600,926,2
9,1,208222,927,3
9,5,951888,928,2
9,2,608115,929,2
9,6,252935,930,1
9,4,719301,931,3
9,5,289220,932,1
9,5,739044,933,1
9,5,434503,934,1
9,1,247336,935,3
9,3,585104,936,2
9,6,596422,937,1
9,5,671756,938,2
9,5,366125,939,2
9,6,472005,940,1
9,2,667983,941,2
9,6,200913,942,3
9,5,958426,943,2
9,1,295988,944,1
9,6,630408,945,1
9,4,804051,946,2
9,1,258048,947,1
9,3,296394,948,1
9,6,915790,949,3
9,2,274669,950,3
9,2,696323,951,2
9,1,818252,952,1
9,6,237120,953,1
9,6,440834,954,3
9,2,488338,955,1
9,2,827708,956,3
9,6,277533,957,3
9,1,725058,958,1
9,5,748012,959,3
9,5,527031,960,3
9,2,527235,961,1
9,2,719658,962,1
9,6,358166,963,1
9,4,749127,964,1
9,4,875489,965,2
9,4,594768,966,2
9,5,954349,967,2
9,6,605651,968,1
9,2,940969,969,2
9,6,317482,970,3
9,5,349312,971,2
9,2,310273,972,2
9,4,495262,973,1
9,6,211050,974,3
9,5,304647,975,3
9,6,884979,976,2
9,1,721482,977,3
9,6,566608,978,1
9,1,236168,979,3
9,3,442352,980,2
9,6,879527,981,1
9,3,487853,982,3
9,6,155571,983,2
9,6,218310,984,1
9,3,248948,985,2
9,3,586133,986,2
9,1,632126,987,3
9,1,479196,988,2
9,4,125010,989,3
9,4,283499,990,3
9,5,844024,991,3
9,4,900551,992,1
9,6,624632,993,3
9,6,399003,994,2
9,5,804925,995,3
9,3,354898,996,1
9,1,497600,997,2
9,4,533779,998,2
9,4,330282,999,3
9,5,431069,9100,2
10,2,320954,1001,2
10,3,268769,1002,2
10,5,732686,1003,2
10,2,651657,1004,3
10,1,272967,1005,2
10,2,702995,1006,2
10,4,465604,1007,2
10,5,547245,1008,1
10,5,897125,1009,1
10,6,693184,1010,3
10,6,451192,1011,1
10,4,268533,1012,2
10,5,603722,1013,3
10,4,755863,1014,2
10,3,675497,1015,1
10,3,786198,1016,2
10,2,378408,1017,1
10,1,742758,1018,2
10,6,522797,1019,1
10,2,790665,1020,1
10,6,858073,1021,3
10,6,974076,1022,1
10,5,184883,1023,2
10,6,724528,1024,2
10,1,149003,1025,3
10,4,284657,1026,2
10,5,789404,1027,3
10,5,435935,1028,1
10,2,551091,1029,1
10,3,682797,1030,3
10,1,356648,1031,2
10,2,745662,1032,2
10,1,972930,1033,3
10,6,619278,1034,3
10,1,577386,1035,2
10,5,512348,1036,1
10,3,737845,1037,1
10,5,176428,1038,3
10,5,868667,1039,2
10,4,294902,1040,2
10,3,616546,1041,2
10,6,135030,1042,1
10,2,146769,1043,2
10,3,293477,1044,1
10,5,884777,1045,2
10,6,552485,1046,2
10,3,399323,1047,3
10,4,537978,1048,3
10,3,413210,1049,3
10,3,463709,1050,3
10,4,378996,1051,2
10,2,528447,1052,3
10,1,384009,1053,2
10,1,775961,1054,1
10,3,887296,1055,1
10,2,321061,1056,3
10,5,740622,1057,2
10,2,451082,1058,1
10,3,642189,1059,3
10,2,308463,1060,2
10,2,572668,1061,2
10,3,352994,1062,1
10,1,878620,1063,1
10,3,361966,1064,3
10,5,402640,1065,3
10,3,711660,1066,3
10,1,295078,1067,2
10,1,970572,1068,3
10,4,388826,1069,1
10,1,290108,1070,1
10,5,894466,1071,3
10,2,575882,1072,3
10,6,728430,1073,2
10,4,583042,1074,1
10,3,230272,1075,3
10,2,474167,1076,1
10,1,391059,1077,2
10,5,717127,1078,1
10,6,883958,1079,1
10,2,538688,1080,3
10,3,366432,1081,3
10,4,801020,1082,2
10,3,806153,1083,2
10,4,124215,1084,2
10,5,808097,1085,1
10,1,259315,1086,2
10,6,485554,1087,3
10,3,762756,1088,3
10,4,353996,1089,3
10,3,174795,1090,3
10,6,134623,1091,3
10,5,871929,1092,1
10,4,330561,1093,1
10,6,600373,1094,2
10,5,486255,1095,2
10,4,191071,1096,1
10,4,376247,1097,3
10,2,226160,1098,2
10,3,508786,1099,1
10,3,293084,10100,1
11,4,303660,1101,1
11,5,642493,1102,1
11,1,745876,1103,3
11,1,947768,1104,1
11,5,355164,1105,2
11,6,698028,1106,2
11,4,482080,1107,1
11,2,329933,1108,3
11,3,517047,1109,1
11,3,624018,1110,2
11,6,298737,1111,3
11,5,784909,1112,1
11,4,756507,1113,3
11,4,123751,1114,2
11,4,191780,1115,2
11,6,241539,1116,1
11,1,344410,1117,2
11,1,199807,1118,3
11,5,220635,1119,2
11,6,808170,1120,3
11,4,934383,1121,1
11,4,852603,1122,2
11,6,900196,1123,3
11,6,247202,1124,2
11,6,294582,1125,1
11,3,688397,1126,2
11,6,495093,1127,1
11,1,165588,1128,2
11,2,423097,1129,2
11,3,314638,1130,1
11,2,159477,1131,2
11,4,560894,1132,1
11,5,773072,1133,1
11,5,791516,1134,1
11,6,720416,1135,3
11,4,199607,1136,2
11,1,419042,1137,3
11,6,226808,1138,1
11,4,636433,1139,1
11,1,715514,1140,1
11,5,136960,1141,3
11,6,247634,1142,1
11,6,974797,1143,2
11,3,787510,1144,2
11,4,911115,1145,1
11,5,357120,1146,3
11,5,288637,1147,3
11,1,413426,1148,2
11,5,780275,1149,1
11,6,832829,1150,2
11,1,786844,1151,1
11,4,456809,1152,1
11,5,235640,1153,3
11,5,651162,1154,3
11,1,245519,1155,3
11,6,141553,1156,1
11,4,926076,1157,1
11,1,325304,1158,1
11,3,154787,1159,1
11,2,531225,1160,2
11,4,183633,1161,3
11,2,971230,1162,3
11,4,167382,1163,3
11,3,634567,1164,3
11,4,817258,1165,3
11,5,235970,1166,2
11,4,126292,1167,3
11,6,810694,1168,1
11,5,936559,1169,3
11,6,339701,1170,2
11,6,591347,1171,1
11,6,705489,1172,1
11,1,641433,1173,3
11,1,133057,1174,1
11,1,908492,1175,1
11,4,944131,1176,3
11,4,205564,1177,1
11,2,167431,1178,2
11,5,948636,1179,3
11,3,284448,1180,3
11,3,198497,1181,1
11,3,182837,1182,2
11,6,406890,1183,3
11,3,565958,1184,2
11,2,487477,1185,1
11,2,150864,1186,2
11,3,705726,1187,3
11,1,196591,1188,2
11,6,307378,1189,3
11,1,199284,1190,3
11,4,156367,1191,3
11,4,887659,1192,2
11,5,974665,1193,1
11,2,174585,1194,1
11,6,470672,1195,2
11,1,399064,1196,3
11,2,618031,1197,1
11,3,151332,1198,3
11,2,194213,1199,2
11,6,140317,11100,1
12,2,643757,1201,2
12,1,178157,1202,3
12,2,257086,1203,1
12,2,399926,1204,2
12,2,747155,1205,1
12,3,881461,1206,1
12,6,369424,1207,3
12,2,701231,1208,3
12,3,868513,1209,2
12,3,326643,1210,3
12,5,461475,1211,3
12,5,279406,1212,2
12,6,435088,1213,2
12,3,300700,1214,2
12,5,261769,1215,2
12,3,471385,1216,3
12,3,459119,1217,3
12,2,751979,1218,3
12,6,587788,1219,3
12,2,223042,1220,3
12,2,535457,1221,2
12,4,764519,1222,3
12,4,898827,1223,2
12,3,137208,1224,1
12,2,175617,1225,1
12,2,627276,1226,2
12,3,855059,1227,3
12,2,484952,1228,1
12,5,549036,1229,3
12,1,229542,1230,3
12,2,703396,1231,3
12,6,767226,1232,1
12,2,462570,1233,2
12,3,631938,1234,2
12,4,709565,1235,3
12,5,775992,1236,3
12,1,931394,1237,1
12,2,881983,1238,1
12,6,126773,1239,3
12,5,789922,1240,2
12,1,563632,1241,1
12,2,497245,1242,2
12,4,136648,1243,3
12,5,563867,1244,1
12,1,680544,1245,2
12,1,686258,1246,3
12,3,555933,1247,2
12,3,568302,1248,3
12,6,840265,1249,3
12,1,603928,1250,3
12,5,862986,1251,2
12,1,781669,1252,1
12,3,390048,1253,2
12,5,635792,1254,1
12,1,393724,1255,3
12,2,263392,1256,3
12,1,803455,1257,1
12,4,123334,1258,2
12,3,290873,1259,1
12,4,162626,1260,1
12,4,829179,1261,1
12,3,311550,1262,2
12,4,552285,1263,1
12,6,537134,1264,3
12,6,209948,1265,3
12,5,125476,1266,1
12,2,675458,1267,2
12,4,451807,1268,1
12,2,305534,1269,2
12,6,854940,1270,1
12,1,270342,1271,1
12,2,574031,1272,1
12,1,643364,1273,2
12,2,581047,1274,3
12,1,916568,1275,2
12,4,619022,1276,2
12,6,598595,1277,1
12,6,693794,1278,1
12,5,687718,1279,1
12,4,582691,1280,2
12,5,398313,1281,1
12,6,636737,1282,3
12,6,122330,1283,1
12,6,459630,1284,2
12,1,448306,1285,2
12,4,798923,1286,2
12,1,773814,1287,2
12,6,785583,1288,2
12,6,780144,1289,3
12,1,140580,1290,3
12,2,936800,1291,3
12,2,849444,1292,1
12,4,569431,1293,1
12,2,379748,1294,3
12,5,176589,1295,3
12,5,179043,1296,1
12,5,158607,1297,1
12,4,881409,1298,1
12,4,871319,1299,2
12,3,486380,12100,2
13,3,334310,1301,2
13,4,248116,1302,3
13,6,206069,1303,2
13,6,328444,1304,2
13,6,960326,1305,1
13,1,963177,1306,2
13,3,631626,1307,2
13,5,855785,1308,2
13,6,737472,1309,3
13,2,806699,1310,1
13,2,293308,1311,3
13,2,560689,1312,2
13,1,176892,1313,3
13,4,896167,1314,3
13,6,757004,1315,2
13,5,751396,1316,1
13,3,420343,1317,2
13,4,608447,1318,1
13,4,583909,1319,3
13,3,172543,1320,1
13,2,952677,1321,1
13,5,253755,1322,2
13,4,631495,1323,1
13,6,169950,1324,2
13,1,431167,1325,3
13,6,693609,1326,1
13,5,851674,1327,2
13,2,120573,1328,1
13,3,335575,1329,3
13,4,867742,1330,1
13,3,682778,1331,2
13,6,385426,1332,1
13,5,320414,1333,2
13,2,832051,1334,1
13,5,963269,1335,1
13,4,733218,1336,3
13,4,481697,1337,2
13,3,684767,1338,3
13,5,646863,1339,3
13,5,258572,1340,3
